id,name,sku,price_eur,wholesale_price_eur,is_active
1cef23ba-3f96-4098-933d-8ae1bda09bdd,AEROFORCE X ARM WARMERS,TW21UAAW106_2947,49,0,false
00a5c235-e406-40a1-b5c0-36ac859ff41a,Apollo Goggles,DISC-SS-008,14,0,false
9b56095d-86c6-4322-85df-826e3550f69e,Aspect Goggles,SFI-125,36,0,true
488e6f5b-4cd2-4049-939f-bf9add4f8f6d,Attack Goggles,SFI-126,32,0,true
7a9bef0d-4c15-41eb-ae64-9c75c59f0747,Award Winning Transition Back Pack,SFI-151,99.99,0,true
66f5a47c-989d-4c81-9200-8654446b1670,B001,QB-1181,7.2,0,false
09d096c3-b77a-41b2-b97f-11c0693184de,B002,B002_1249,4.99,0,false
0ed683cc-4e0c-4690-bc3f-9753b1380fe3,B2B,QB-164,0,0,false
cbe57e0e-fd14-40a2-bb88-68dba92f9abf,B303/B,B303/B_2348,15,0,false
ece90e6d-910d-4d2a-a96f-82caca7fcc0e,B303/O,B303/O_1184,15,0,false
54397d40-7938-4e33-a43a-e07acb2a7eea,B303/P,B303/P_3009,15,0,false
789af1b3-13fd-4ae7-b105-c3932383fb8e,BAXPSI,BAXPSI_2988,12.5,0,false
40d691aa-da74-4447-82f3-897c9f378de7,BB1,QB-1159,29.99,0,false
8da80c28-2bcf-4f67-b995-7856c608fbc7,BC378001,BC378001_2504,30,0,false
d01fa3f9-bf71-4ea2-bab6-f2c77bbcb801,BC378002,BC378002_2505,30,0,false
114e305b-8010-4f31-b365-0b0a5272ff8e,BC378003,BC378003_2506,30,0,false
67a3f1ee-1cf1-4ce1-977e-1e8556d484ef,BC397001,BC397001_2549,85,0,false
9cdc2d61-6e38-454a-8da9-a86048f56c6b,BC397002,BC397002_2550,85,0,false
d27156cd-813c-4e5d-b477-e2dc1e5a276d,BC397003,BC397003_2551,85,0,false
38dcd943-20fc-4b8d-ba5e-60135eedbbd6,BC397004,BC397004_2552,85,0,false
2fc83da9-f689-4987-8fc7-1a0d67f5a212,BC397005,BC397005_2553,85,0,false
e0ca5c5e-a892-423e-8429-98bb67619836,BC397006,BC397006_2554,85,0,false
42acadae-5ef1-4b1f-92f0-21844667c857,BC401001,BC401001_2519,22.5,0,false
1954519e-f1b6-43f1-b47d-63f5fcec695d,BC401002,BC401002_2520,22.5,0,false
4e4708bd-7c9f-4b1e-a581-5a419fd8dc66,BC402002,BC402002_2538,50,0,false
bfcc56e8-960f-4d82-a04b-3c8cb939b155,BC402003,BC402003_2542,50,0,false
7e22b973-cd8f-4c84-a982-6371f32b012b,BC402006,BC402006_2537,50,0,false
a6bced53-b8be-45b9-a654-a4eece40884b,BC402007,BC402007_2539,50,0,false
c5dcb91d-46a1-42bc-94d1-fb78d5e9e992,BC402008,BC402008_2540,50,0,false
95d584e8-4c6a-4c1f-816d-52d14b114ae8,BC402009,BC402009_2541,50,0,false
955567c8-2174-4b26-9e7a-49222d6f13e0,BC402010,BC402010_2543,50,0,false
aade88de-446f-4b72-afef-a4a9bdf3b479,BC402011,BC402011_2544,50,0,false
82c07344-0f7a-4e81-b795-c6cd228d35a2,BC402012,BC402012_2545,50,0,false
f20b6b2b-5a14-4b75-9dcf-0c2f4253ee7e,BC410001,BC410001_2468,110,0,false
95a5153b-b436-410a-bed3-9a960dae9fed,BC410002,BC410002_2469,110,0,false
26f31a19-8068-499c-9cd3-0c21237ae2da,BC410003,BC410003_2470,110,0,false
8f47603d-dc0a-434b-a34d-4bb9207c92d1,BC410004,BC410004_2471,110,0,false
f717496c-7b6d-49e6-929d-46f0e662a1af,BC410005,BC410005_2472,110,0,false
33b581db-0743-4a14-983f-43dbc8810e8e,BC410006,BC410006_2473,110,0,false
043986ab-9e84-4afe-ad04-7ca18f2e0b12,BC411001,BC411001_2474,75,0,false
5e928b1b-5474-4896-b0ce-5cc8d7ec54a8,BC411002,BC411002_2475,75,0,false
6547baa2-1464-4c34-b121-ad0269e90e66,BC411003,BC411003_2476,75,0,false
5648832d-2222-4a48-a165-577bdc4d6c29,BC412001,BC412001_2480,60,0,false
096ddce4-b722-4304-98f9-ffb51e4a503d,BC412002,BC412002_2481,60,0,false
32276864-75ae-476e-b956-57dc7a7c5e06,BC412003,BC412003_2482,60,0,false
31ec9bea-2c42-4eaf-9726-9c1bee8a2c67,BC412004,BC412004_2483,60,0,false
7881781c-5c76-4405-885b-916e12b3722b,BC412005,BC412005_2484,60,0,false
c9bdd47e-8d27-483d-93dd-c8b5c30dd0a9,BC412006,BC412006_2485,60,0,false
57ff04ef-0474-4d5b-a128-1ec1d747565f,BC412007,BC412007_2486,60,0,false
163b1380-998b-493d-a0db-38512c786345,BC412008,BC412008_2487,60,0,false
f4e17248-b030-4339-a1e6-a98b48157e65,BC412009,BC412009_2488,60,0,false
a3819f8d-d578-48cf-8ed3-33fd78e6ed97,BC415001,BC415001_2492,40,0,false
56c324ec-2dcf-47fd-aa38-7d1081bc42d8,BC415002,BC415002_2493,40,0,false
f8eb84db-6c1c-4ca2-8beb-3a93a7a758b4,BC415003,BC415003_2494,40,0,false
21d62d76-a3d8-4b2a-80d9-58727a5bd87d,BC415004,BC415004_2489,40,0,false
4017a323-512c-41b3-a7b4-a5305772115f,BC415005,BC415005_2490,40,0,false
9775e0c3-f25d-41f7-96f3-6c49e9b8dab2,BC415006,BC415006_2491,40,0,false
c8e29a7e-f195-49e3-968c-2323d7987c11,BE11520,QB-679,75,0,false
bafb22eb-0c31-4dd7-a3ce-670c1031399e,BE11532,QB-665,77.5,0,false
6f708f67-9f03-4a19-a45d-e1675422b10a,BE11678,QB-668,53.5,0,false
d1c1201b-2de3-4dc0-b2fa-0141c5267038,BE11679,QB-667,53.5,0,false
521a029a-cb57-41d6-82d4-f03d7c841a12,BE11774,QB-681,77.5,0,false
d9392fae-2050-42dd-8586-8ee130972e33,BE11775,QB-666,53.5,0,false
eca4764c-ee7d-4b52-9337-56a2d78a6224,BE12029,QB-693,39,0,false
42b567ed-1a4e-498b-9bdf-2fb43a93db51,BE12107,QB-663,53.5,0,false
db56d681-4317-4cea-ac38-3fe0d24c3555,BE12109,QB-660,50,0,false
c207613f-91e3-42c0-b98a-f0c32a67f5f3,BE12110,QB-662,59.5,0,false
7eb7febf-565d-43c1-ba01-83f18f74b60c,BE12111,QB-664,53.5,0,false
99d74fbb-41b0-47b1-a5f9-6e24e54d0874,BE12128,QB-661,50,0,false
ff448d5f-d499-4f48-8f5e-ba18329f49c6,be12198,QB-1072,80,0,false
9919c9be-a181-49c5-ba02-09d0f5be03ab,BE12207,QB-1172,0,0,false
099b4272-85d8-42b4-a8ae-fe3bf48c5fe4,BE12210,QB-1006,55,0,false
5f2f2b3d-55df-46a8-8385-94f0d3c4e2ff,be12235,QB-1063,75,0,false
80dd4450-09c3-4587-a212-476f1e8011c2,BE12236,QB-1075,75,0,false
a1250dce-fc23-4618-bc16-6e0ea4ef17e5,be12264,QB-1078,55,0,false
6e2d55d2-da41-4989-9150-fc174c332fe2,be12266,QB-1076,70,0,false
5cd32dbc-aa51-43d6-b5cf-43143991d0a9,be12270,QB-1001,80,0,false
185f19c7-2a93-416f-8dbf-167e4a9d366a,BE12348,QB-1240,35,0,false
6a183754-a3c4-41f3-a50d-637579aa7267,BE12503,BE12503_1299,59.99,0,false
0b6194f0-b182-4959-8122-93d7b5ef19e6,BE12504,12504_1318,75,0,false
1f96e3b3-36c0-4d59-a172-9e0e39ecc511,BE12508,BE12508_1298,49.5,0,false
86d4e4f2-bc69-4f96-8a65-771bc5806e38,BE12509,12509_1313,0,0,false
d3123032-6315-4767-9537-384bff0a881f,BE21489,QB-1009,35,0,false
f87a3394-1580-4b91-82b9-0d7c5ae148f2,BE21494,QB-1008,35,0,false
ae924d70-72ab-4287-8c45-1cd602a8f419,be50272,QB-1084,25,0,false
2c178e76-339e-42e7-8df6-0c6c989e5c5e,BE50276,QB-1087,0,0,false
2ace2ee0-c896-42d8-afcc-a3fbceb4b2b1,BE50619,QB-1004,57.6,0,false
fe7d43df-1228-43fe-b76d-ba5ee29c57b5,BE50903,QB-1296,35,0,false
454d6035-4fc5-4681-b4c3-2ba311ffdabf,Beet It Regen+ Shot 15x70ml,DISC-BEET-001,26.7,0,false
cc282b53-8a50-4996-bffa-244c38140eed,beetit,beetit_826,26.7,0,false
b7b4b6aa-c8f6-4dd1-8e2d-3200efb99651,BEETITCHERRY,BEETITCHERRY_3990,26.7,0,false
6f833f54-0506-442b-bd12-9615841ff7b8,BEETITGEL,BEETITGEL_3987,28.8,0,false
eaa86e97-e3db-4b48-a369-b8e2cc202fb3,Bike Computer Bracket Mount,DISC-IGPS-005,12.54,0,false
177c1889-0d73-471e-90e0-af3b00438486,Black Line 90g Carbs Fuel Sports Drink Sachet 10 X 94g,SFI-004,40,0,true
c5ca20e0-f3a6-44ad-bbb6-857c2c6f1b26,Black Line Hydro Fuel Gel 30grams 12 X 50ml,SFI-008,39.99,0,true
031ac5de-cf7a-4fab-aa1f-9be9928d571f,Black Witch Wet Suit Repair 25x28gr,DISC-MISC-002,120.4,0,false
ec6839ff-4675-4419-a489-9351bcafef23,BLACKWITCH24,BLACKWITCH24_3986,120.4,0,false
629f1a20-59f8-4063-9ab5-22e66a1a6f21,BN30,BN30_4090,13.23,0,false
a1000013-0000-0000-0000-000000000013,Bolle STANCE Cycling Helmet,DISC-BOLL-001,39.99,0,false
8a7db1dc-fa28-43d0-b3a8-8d462aae6a62,Bonus for Fiscal year 2021,QB-2932,0,0,false
fe023cd7-ceff-4a35-9ccd-9101acd79a07,Bonus for Fiscal year 2022,QB-3392,0,0,false
cb0b10ea-2c91-4dd5-80c9-2db81c81b6f8,Bounty,QB-1100,29.75,0,false
86af4b29-ef12-46b1-9fcd-7e820ef8755d,BS001001,BS001001_2650,45.45,0,false
0a811fb2-29b4-4d87-b65a-c6e727520030,BS003002,BS003002_2581,68.18,0,false
b758b6bc-5fae-4539-aab1-38368b63a72f,BS003004,BS003004_2583,68.18,0,false
11e65048-6755-49fc-8761-72f7853cefe2,BS003005,BS003005_2580,45.45,0,false
f219ad62-4bfa-412e-b467-0ad86dabbe2f,BS003006,BS003006_2579,77.27,0,false
53efed96-f58a-430e-b627-4f5cd7a3a1cc,BS003009,BS003009_2577,77.27,0,false
855a6288-d7be-4aa8-a0d2-5507d57756ba,BS003010,BS003010_2578,77.27,0,false
cbdb72b0-c2fc-4913-b739-f1b24c3f8728,BS003011,BS003011_2582,68.18,0,false
f15e2b43-8e09-4f3a-8ea0-b1b4b3e81d51,BS004001,BS004001_2588,68.18,0,false
ad35e373-d197-43cb-ad6b-515142a78fe1,BS004002,BS004002_2590,68.18,0,false
bf000f02-f7cb-4245-b833-7fe861c83313,BS004003,BS004003_2587,45.45,0,false
5cf31eb2-468c-4020-be99-d95bf1c01e48,BS004004,BS004004_2585,77.27,0,false
198c276e-58d8-48c3-89eb-886b1b9b4484,BS004006,BS004006_2586,90.91,0,false
2d246aad-5992-4308-bd0d-ab406c3e64c6,BS004007,BS004007_2584,77.27,0,false
44e993a4-5fac-4ca2-8bec-c16036da7e8b,BS004008,BS004008_2589,68.18,0,false
14ceac1a-8b9c-430b-b872-01210e0fa4e3,BS005001,BS005001_2599,54.55,0,false
acc52128-6392-4890-8ff9-40e099447499,BS005002,BS005002_2598,54.55,0,false
4c15fd2f-20d1-46e9-89ed-58f92d3a918a,BS005003,BS005003_2600,68.18,0,false
7ef0ff60-fe79-4a47-a0b9-1cdde59909cc,BS005004,BS005004_2601,68.18,0,false
01f1e63b-04b2-4aa5-a5c3-f7bc520bec7a,BS005005,BS005005_2603,68.18,0,false
0b48982d-b4b1-4c98-816f-95fb30b4580c,BS005006,BS005006_2602,68.18,0,false
e9e64025-87b5-439e-ab39-54aac0e4c3b6,BS006001,BS006001_2657,36.36,0,false
6eb091f1-27a8-4ee8-8983-d83c256a0d9b,BS009001,BS009001_2701,36.36,0,false
884e5b01-b8d2-4df7-91a7-7cd7eecb9ed7,BS010001,BS010001_2638,77.27,0,false
d4f05207-4e1c-4a6e-9e73-f6d677ebd312,BS010002,QB-2432,59.99,0,false
8686de42-bcf0-46a4-b518-511b65e28531,BS010003,BS010003_2632,54.55,0,false
3885028c-7dca-4546-938e-471399701648,BS010004,BS010004_2636,54.55,0,false
b659b3f1-87da-4d33-b65d-f5db037ce3e4,BS010005,BS010005_2635,86.36,0,false
584713c6-ded1-455e-84a2-d00b6af2587c,BS010006,BS010006_2633,54.55,0,false
e38f2acc-01c6-4845-8392-007539d85c68,BS010007,BS010007_2634,86.36,0,false
36f57828-c2c8-4ad1-a7f0-27d3468c3cea,BS010008,BS010008_2637,77.27,0,false
2903aa77-63e7-4f6e-baf5-84464cc1b8f6,BS014002,BS014002_2621,54.55,0,false
6eead901-9a53-4d19-a1c1-dda173b019ac,BS014003,BS014003_2625,77.27,0,false
6ee383e0-1063-4882-b926-eec160a1abdf,BS014004,BS014004_2626,77.27,0,false
c333f918-52dd-498c-bd2a-bed350490d8f,BS014006,BS014006_2623,86.36,0,false
bddf17ed-b1d3-4d48-adc4-e3f427e80ff9,BS014008,BS014008_2624,86.36,0,false
40e0a813-88c1-4274-aad4-dd395e6fe69f,BS014009,BS014009_2622,86.36,0,false
94233e9c-7a5a-49c1-834d-6be3b62dd9aa,BS015001,BS015001_2686,59.09,0,false
6f71cefa-364f-4517-9169-afd032043a01,BS015002,BS015002_2687,59.09,0,false
2c5207a1-d0b1-4159-9b7a-fb705bc3d0ec,BS015003,BS015003_2681,45.45,0,false
8c68fa31-2c2b-4fad-ba84-a5fc20d67100,BS015004,BS015004_2682,45.45,0,false
3e301ace-f15a-4dea-91ee-64b266c9fab6,BS015005,BS015005_2683,45.45,0,false
d902a75e-bf5e-4d31-a707-63742092bfa0,BS015006,BS015006_2684,36.36,0,false
80ca7373-2159-4c33-acbc-4d47964027a6,BS015007,BS015007_2685,36.36,0,false
612c9b6f-5e61-4dd2-8a30-01ad483b36b5,BS016001,BS016001_2610,54.55,0,false
0482a546-b0a1-4671-87be-f8eac623e9b3,BS016002,BS016002_2607,54.55,0,false
